Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
3,N/A,PROFILING_ENABLE,48,2,0.000,1788186111377705.615	,1788186111377705.615	
3,N/A,KERNEL_AICPU,48,3,120.300,1788186111382948.855	,1788186111383069.155	
3,N/A,TASK_TIMEOUT_SET,48,4,94.780,1788186111386590.455	,1788186111386685.235	
3,N/A,TASK_TIMEOUT_SET,48,5,95.360,1788186111389675.795	,1788186111389771.155	
3,OnesLike_2060cf8d69781f9a7462e2f67555909f_high_performance_210010000,AI_VECTOR_CORE,47,0,38.980,1788186112069418.015	,1788186112069456.995	
3,N/A,MEMCPY_ASYNC,47,1,2.300,1788186112077910.675	,1788186112077912.975	
3,N/A,DSA_SQE,47,2,2774.680,1788186112078029.895	,1788186112080804.575	
3,Cast_be58e0047e83b59a9415f71365cd1622_high_performance_210010000,AI_VECTOR_CORE,47,3,323.340,1788186112080804.595	,1788186112081127.935	
3,N/A,MEMCPY_ASYNC,47,4,2.420,1788186112081127.975	,1788186112081130.395	
3,N/A,DSA_SQE,47,5,1382.840,1788186112081130.555	,1788186112082513.395	
3,Cast_be58e0047e83b59a9415f71365cd1622_high_performance_210010000,AI_VECTOR_CORE,47,6,117.620,1788186112082513.435	,1788186112082631.055	
3,N/A,MEMCPY_ASYNC,47,7,2.320,1788186112082631.075	,1788186112082633.395	
3,N/A,DSA_SQE,47,8,1.980,1788186112082633.555	,1788186112082635.535	
3,N/A,MEMCPY_ASYNC,47,9,2.280,1788186112082635.555	,1788186112082637.835	
3,N/A,DSA_SQE,47,10,2.160,1788186112082637.995	,1788186112082640.155	
3,N/A,MEMCPY_ASYNC,47,11,2.280,1788186112082640.175	,1788186112082642.455	
3,N/A,DSA_SQE,47,12,1.680,1788186112082642.615	,1788186112082644.295	
3,N/A,MEMCPY_ASYNC,47,13,2.340,1788186112082644.335	,1788186112082646.675	
3,N/A,DSA_SQE,47,14,2.180,1788186112082646.835	,1788186112082649.015	
3,N/A,MEMCPY_ASYNC,47,15,2.320,1788186112082649.055	,1788186112082651.375	
3,N/A,DSA_SQE,47,16,1.540,1788186112082651.535	,1788186112082653.075	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,17,50.280,1788186116931045.315	,1788186116931095.595	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,18,10.080,1788186117699748.955	,1788186117699759.035	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,19,23.660,1788186117704007.315	,1788186117704030.975	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,20,324.660,1788186117704566.495	,1788186117704891.155	
3,clear_ops,MIX_AIC,47,21,30.740,1788186117704971.135	,1788186117705001.875	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,22,52.160,1788186117706976.415	,1788186117707028.575	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,23,9.480,1788186117707134.295	,1788186117707143.775	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,24,43.580,1788186117709097.875	,1788186117709141.455	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,25,332.100,1788186117709837.115	,1788186117710169.215	
3,clear_ops,MIX_AIC,47,26,31.240,1788186117710170.355	,1788186117710201.595	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,27,52.220,1788186117711691.175	,1788186117711743.395	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,28,7.780,1788186117711851.835	,1788186117711859.615	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,29,43.280,1788186117713804.315	,1788186117713847.595	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,30,328.560,1788186117714510.715	,1788186117714839.275	
3,clear_ops,MIX_AIC,47,31,29.540,1788186117714840.555	,1788186117714870.095	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,32,53.460,1788186117716361.675	,1788186117716415.135	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,33,8.780,1788186117716515.155	,1788186117716523.935	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,34,40.520,1788186117718466.775	,1788186117718507.295	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,35,333.040,1788186117719170.355	,1788186117719503.395	
3,clear_ops,MIX_AIC,47,36,29.400,1788186117719504.875	,1788186117719534.275	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,37,51.900,1788186117720995.535	,1788186117721047.435	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,38,9.200,1788186117721160.975	,1788186117721170.175	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,39,42.380,1788186117723100.875	,1788186117723143.255	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,40,329.580,1788186117723818.255	,1788186117724147.835	
3,clear_ops,MIX_AIC,47,41,31.180,1788186117724149.215	,1788186117724180.395	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,42,53.640,1788186117725693.395	,1788186117725747.035	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,43,10.240,1788186117725847.215	,1788186117725857.455	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,44,40.960,1788186117727776.955	,1788186117727817.915	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,45,332.000,1788186117728478.455	,1788186117728810.455	
3,clear_ops,MIX_AIC,47,46,30.140,1788186117728811.855	,1788186117728841.995	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,47,52.240,1788186117730318.575	,1788186117730370.815	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,48,9.480,1788186117730471.475	,1788186117730480.955	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,49,40.060,1788186117732406.995	,1788186117732447.055	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,50,334.040,1788186117733114.475	,1788186117733448.515	
3,clear_ops,MIX_AIC,47,51,31.120,1788186117733449.555	,1788186117733480.675	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,52,50.740,1788186117734981.375	,1788186117735032.115	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,53,9.240,1788186117735128.915	,1788186117735138.155	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,54,42.220,1788186117737058.115	,1788186117737100.335	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,55,329.140,1788186117737770.155	,1788186117738099.295	
3,clear_ops,MIX_AIC,47,56,29.600,1788186117738100.815	,1788186117738130.415	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,57,51.640,1788186117739618.995	,1788186117739670.635	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,58,7.740,1788186117739779.755	,1788186117739787.495	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,59,40.620,1788186117741715.795	,1788186117741756.415	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,60,330.980,1788186117742413.155	,1788186117742744.135	
3,clear_ops,MIX_AIC,47,61,29.720,1788186117742745.475	,1788186117742775.195	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,62,52.480,1788186117744240.555	,1788186117744293.035	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,63,14.000,1788186117744397.595	,1788186117744411.595	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,64,39.780,1788186117746337.975	,1788186117746377.755	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,65,329.320,1788186117747036.455	,1788186117747365.775	
3,clear_ops,MIX_AIC,47,66,29.560,1788186117747366.835	,1788186117747396.395	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,67,53.860,1788186117748875.695	,1788186117748929.555	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,68,9.180,1788186117749031.035	,1788186117749040.215	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,69,39.480,1788186117750985.655	,1788186117751025.135	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,70,330.100,1788186117751691.915	,1788186117752022.015	
3,clear_ops,MIX_AIC,47,71,29.740,1788186117752023.115	,1788186117752052.855	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,72,52.300,1788186117753560.235	,1788186117753612.535	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,73,9.200,1788186117753704.575	,1788186117753713.775	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,74,38.400,1788186117755633.135	,1788186117755671.535	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,75,329.840,1788186117756334.435	,1788186117756664.275	
3,clear_ops,MIX_AIC,47,76,30.240,1788186117756665.615	,1788186117756695.855	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,77,52.360,1788186117758180.415	,1788186117758232.775	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,78,8.620,1788186117758332.955	,1788186117758341.575	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,79,39.420,1788186117760267.535	,1788186117760306.955	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,80,330.980,1788186117760960.495	,1788186117761291.475	
3,clear_ops,MIX_AIC,47,81,30.380,1788186117761292.815	,1788186117761323.195	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,82,51.940,1788186117762801.235	,1788186117762853.175	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,83,8.640,1788186117762960.795	,1788186117762969.435	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,84,39.020,1788186117764890.455	,1788186117764929.475	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,85,329.780,1788186117765640.235	,1788186117765970.015	
3,clear_ops,MIX_AIC,47,86,29.460,1788186117765971.255	,1788186117766000.715	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,87,51.820,1788186117767471.195	,1788186117767523.015	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,88,8.560,1788186117767623.975	,1788186117767632.535	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,89,41.300,1788186117769580.555	,1788186117769621.855	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,90,331.800,1788186117770272.035	,1788186117770603.835	
3,clear_ops,MIX_AIC,47,91,30.440,1788186117770605.215	,1788186117770635.655	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,92,52.200,1788186117772082.795	,1788186117772134.995	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,93,9.240,1788186117772239.515	,1788186117772248.755	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,94,40.420,1788186117774184.655	,1788186117774225.075	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,95,333.320,1788186117774877.795	,1788186117775211.115	
3,clear_ops,MIX_AIC,47,96,32.180,1788186117775212.435	,1788186117775244.615	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,97,52.040,1788186117776675.655	,1788186117776727.695	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,98,8.680,1788186117776828.415	,1788186117776837.095	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,99,38.000,1788186117778769.035	,1788186117778807.035	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,100,330.940,1788186117779463.195	,1788186117779794.135	
3,clear_ops,MIX_AIC,47,101,30.340,1788186117779795.595	,1788186117779825.935	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,102,51.700,1788186117781296.495	,1788186117781348.195	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,103,9.020,1788186117781445.455	,1788186117781454.475	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,104,39.600,1788186117783363.195	,1788186117783402.795	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,105,334.760,1788186117784067.515	,1788186117784402.275	
3,clear_ops,MIX_AIC,47,106,30.720,1788186117784403.475	,1788186117784434.195	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,107,54.320,1788186117785903.655	,1788186117785957.975	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,108,8.380,1788186117786062.775	,1788186117786071.155	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,109,39.820,1788186117787994.255	,1788186117788034.075	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,110,330.060,1788186117788691.695	,1788186117789021.755	
3,clear_ops,MIX_AIC,47,111,31.700,1788186117789023.155	,1788186117789054.855	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,112,55.500,1788186117790532.415	,1788186117790587.915	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,113,8.860,1788186117790685.515	,1788186117790694.375	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,114,39.500,1788186117792608.035	,1788186117792647.535	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,115,330.140,1788186117793348.515	,1788186117793678.655	
3,clear_ops,MIX_AIC,47,116,30.000,1788186117793679.875	,1788186117793709.875	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,117,51.420,1788186117795165.175	,1788186117795216.595	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,118,9.160,1788186117795316.815	,1788186117795325.975	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,119,37.920,1788186117797283.735	,1788186117797321.655	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,120,334.420,1788186117797972.195	,1788186117798306.615	
3,clear_ops,MIX_AIC,47,121,30.040,1788186117798307.935	,1788186117798337.975	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,122,51.960,1788186117799791.455	,1788186117799843.415	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,123,8.800,1788186117799941.915	,1788186117799950.715	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,124,43.540,1788186117801889.995	,1788186117801933.535	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,125,330.520,1788186117802590.455	,1788186117802920.975	
3,clear_ops,MIX_AIC,47,126,31.800,1788186117802921.995	,1788186117802953.795	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,127,51.720,1788186117804399.835	,1788186117804451.555	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,128,9.200,1788186117804563.375	,1788186117804572.575	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,129,44.320,1788186117806508.055	,1788186117806552.375	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,130,330.100,1788186117807203.655	,1788186117807533.755	
3,clear_ops,MIX_AIC,47,131,29.700,1788186117807535.215	,1788186117807564.915	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,132,53.100,1788186117809022.895	,1788186117809075.995	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,133,9.500,1788186117809195.495	,1788186117809204.995	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,134,43.700,1788186117811113.915	,1788186117811157.615	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,135,329.560,1788186117811806.395	,1788186117812135.955	
3,clear_ops,MIX_AIC,47,136,28.920,1788186117812137.375	,1788186117812166.295	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,137,53.380,1788186117813663.275	,1788186117813716.655	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,138,7.860,1788186117813819.815	,1788186117813827.675	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,139,40.080,1788186117815743.995	,1788186117815784.075	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,140,330.120,1788186117816441.895	,1788186117816772.015	
3,clear_ops,MIX_AIC,47,141,29.820,1788186117816773.535	,1788186117816803.355	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,142,52.760,1788186117818268.475	,1788186117818321.235	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,143,9.160,1788186117818426.995	,1788186117818436.155	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,144,43.540,1788186117820355.415	,1788186117820398.955	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,145,330.360,1788186117821057.995	,1788186117821388.355	
3,clear_ops,MIX_AIC,47,146,30.220,1788186117821389.675	,1788186117821419.895	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,147,54.420,1788186117822880.555	,1788186117822934.975	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,148,8.560,1788186117823035.915	,1788186117823044.475	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,149,39.200,1788186117824960.115	,1788186117824999.315	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,150,331.400,1788186117825669.015	,1788186117826000.415	
3,clear_ops,MIX_AIC,47,151,29.780,1788186117826001.935	,1788186117826031.715	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,152,50.400,1788186117827497.095	,1788186117827547.495	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,153,13.940,1788186117827653.235	,1788186117827667.175	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,154,38.720,1788186117829578.935	,1788186117829617.655	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,155,330.400,1788186117830278.135	,1788186117830608.535	
3,clear_ops,MIX_AIC,47,156,31.040,1788186117830609.795	,1788186117830640.835	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,157,51.980,1788186117832106.435	,1788186117832158.415	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,158,8.900,1788186117832259.855	,1788186117832268.755	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,159,41.400,1788186117834262.895	,1788186117834304.295	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,160,328.500,1788186117834966.555	,1788186117835295.055	
3,clear_ops,MIX_AIC,47,161,30.360,1788186117835296.155	,1788186117835326.515	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,162,52.160,1788186117836770.795	,1788186117836822.955	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,163,9.740,1788186117836922.675	,1788186117836932.415	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,164,39.600,1788186117838859.235	,1788186117838898.835	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,165,328.700,1788186117839551.935	,1788186117839880.635	
3,clear_ops,MIX_AIC,47,166,29.840,1788186117839882.155	,1788186117839911.995	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,167,53.160,1788186117841393.795	,1788186117841446.955	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,168,9.320,1788186117841546.295	,1788186117841555.615	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,169,38.800,1788186117843459.495	,1788186117843498.295	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,170,331.280,1788186117844163.175	,1788186117844494.455	
3,clear_ops,MIX_AIC,47,171,31.380,1788186117844495.855	,1788186117844527.235	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,172,52.400,1788186117845987.655	,1788186117846040.055	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,173,7.780,1788186117846145.595	,1788186117846153.375	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,174,41.760,1788186117848079.015	,1788186117848120.775	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,175,330.500,1788186117848783.515	,1788186117849114.015	
3,clear_ops,MIX_AIC,47,176,29.080,1788186117849115.115	,1788186117849144.195	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,177,53.960,1788186117850609.315	,1788186117850663.275	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,178,8.780,1788186117850771.815	,1788186117850780.595	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,179,38.660,1788186117852697.115	,1788186117852735.775	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,180,329.780,1788186117853422.435	,1788186117853752.215	
3,clear_ops,MIX_AIC,47,181,31.180,1788186117853753.695	,1788186117853784.875	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,182,51.900,1788186117855251.095	,1788186117855302.995	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,183,8.360,1788186117855402.895	,1788186117855411.255	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,184,39.480,1788186117857336.595	,1788186117857376.075	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,185,330.320,1788186117858035.475	,1788186117858365.795	
3,clear_ops,MIX_AIC,47,186,29.620,1788186117858367.255	,1788186117858396.875	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,187,50.920,1788186117859845.055	,1788186117859895.975	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,188,8.780,1788186117859999.135	,1788186117860007.915	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,189,43.840,1788186117861950.395	,1788186117861994.235	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,190,329.780,1788186117862646.495	,1788186117862976.275	
3,clear_ops,MIX_AIC,47,191,30.400,1788186117862977.715	,1788186117863008.115	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,192,54.000,1788186117864451.315	,1788186117864505.315	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,193,10.080,1788186117864601.595	,1788186117864611.675	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,194,43.660,1788186117866553.395	,1788186117866597.055	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,195,330.900,1788186117867273.575	,1788186117867604.475	
3,clear_ops,MIX_AIC,47,196,29.800,1788186117867605.675	,1788186117867635.475	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,197,52.680,1788186117869090.975	,1788186117869143.655	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,198,7.700,1788186117869264.535	,1788186117869272.235	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,199,40.580,1788186117871186.955	,1788186117871227.535	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,200,331.380,1788186117871887.175	,1788186117872218.555	
3,clear_ops,MIX_AIC,47,201,30.560,1788186117872219.675	,1788186117872250.235	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,202,51.460,1788186117873723.515	,1788186117873774.975	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,203,8.360,1788186117873877.195	,1788186117873885.555	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,204,40.760,1788186117875796.895	,1788186117875837.655	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,205,333.120,1788186117876496.915	,1788186117876830.035	
3,clear_ops,MIX_AIC,47,206,29.360,1788186117876831.255	,1788186117876860.615	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,207,52.280,1788186117878333.015	,1788186117878385.295	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,208,7.600,1788186117878491.315	,1788186117878498.915	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,209,42.720,1788186117880414.795	,1788186117880457.515	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,210,330.080,1788186117881107.555	,1788186117881437.635	
3,clear_ops,MIX_AIC,47,211,30.520,1788186117881439.135	,1788186117881469.655	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,212,53.480,1788186117882973.435	,1788186117883026.915	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,213,8.000,1788186117883129.655	,1788186117883137.655	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,214,39.780,1788186117885063.295	,1788186117885103.075	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,215,330.440,1788186117885773.855	,1788186117886104.295	
3,clear_ops,MIX_AIC,47,216,30.940,1788186117886105.775	,1788186117886136.715	
